id,lat,lon,earliest,latest
4605,38.9083,-77.0406,16,32
4606,38.9046,-77.0429,73,122
4607,38.9127,-77.0253,4,15
4608,38.9168,-77.0267,96,144
4609,38.9166,-77.0387,44,79
4610,38.9106,-77.0273,22,68
4611,38.9028,-77.0431,91,117
4612,38.9091,-77.0272,64,99
4613,38.9095,-77.0444,58,106
4614,38.9189,-77.0284,60,75
4615,38.9061,-77.0437,98,148
4616,38.9031,-77.0323,86,97
4617,38.903,-77.0418,84,94
4618,38.9138,-77.0391,32,80
4619,38.905,-77.0311,6,56
4620,38.9135,-77.0333,9,21
4621,38.9071,-77.0278,43,92
4622,38.9159,-77.0338,56,96
4623,38.9172,-77.0323,12,52
4624,38.9174,-77.0271,44,86
4625,38.9018,-77.0353,64,85
4626,38.901,-77.0289,93,114
4627,38.9116,-77.0379,98,115
4628,38.9065,-77.0314,35,74
4629,38.9068,-77.0443,14,43
4630,38.9173,-77.0435,33,62
4631,38.9153,-77.026,41,65
4632,38.903,-77.0332,24,67
4633,38.9079,-77.0443,73,110
4634,38.9035,-77.0348,98,142
4635,38.918,-77.0383,62,109
4636,38.9024,-77.0257,7,50
4637,38.9116,-77.0348,31,60
4638,38.907,-77.0319,48,90
4639,38.9032,-77.0317,76,99
4640,38.9047,-77.038,25,63
4641,38.9117,-77.0414,23,47
4642,38.9114,-77.0374,42,68
4643,38.9078,-77.0317,78,90
4644,38.9179,-77.0326,31,62
4645,38.915,-77.0365,67,80
4646,38.9026,-77.0258,48,96
4647,38.907,-77.0437,49,91
4648,38.9137,-77.0327,6,29
4649,38.9067,-77.0253,95,123
4650,38.9013,-77.0352,99,134
4651,38.918,-77.03,78,123
4652,38.9199,-77.0447,79,99
4653,38.9147,-77.0432,31,60
4654,38.917,-77.0405,15,26
4655,38.9177,-77.0322,5,53
4656,38.9167,-77.0342,25,41
4657,38.9006,-77.0388,5,30
4658,38.9104,-77.0315,85,132
4659,38.9055,-77.0367,80,99
4660,38.9143,-77.043,51,87
4661,38.9059,-77.0357,61,106
4662,38.9059,-77.0292,16,38
4663,38.9035,-77.0449,52,81
4664,38.9007,-77.0302,86,136
4665,38.9171,-77.0345,39,54
4666,38.9167,-77.0275,69,96
4667,38.905,-77.0439,85,135
4668,38.9023,-77.0309,95,134
4669,38.918,-77.0395,3,20
4670,38.9175,-77.0438,7,29
4671,38.9012,-77.0284,62,87
4672,38.915,-77.0334,5,51
4673,38.9107,-77.0306,37,70
4674,38.9199,-77.028,98,118
4675,38.9105,-77.0383,30,52
4676,38.9084,-77.027,61,100
4677,38.9082,-77.0296,40,55
4678,38.9116,-77.0275,33,58
4679,38.9139,-77.0432,70,108
4680,38.9132,-77.0368,60,84
4681,38.9096,-77.0389,88,123
4682,38.9122,-77.0394,24,47
4683,38.9118,-77.0326,59,107
4684,38.9175,-77.0354,27,68
4685,38.9056,-77.0251,88,119
4686,38.9188,-77.0379,76,86
4687,38.917,-77.0264,12,36
4688,38.9132,-77.0437,68,81
4689,38.9167,-77.0301,70,93
4690,38.9131,-77.0383,41,68
4691,38.9025,-77.042,63,82
4692,38.9055,-77.0321,53,75
4693,38.9162,-77.0277,7,24
4694,38.9019,-77.0355,48,71
4695,38.9031,-77.0345,30,56
4696,38.9129,-77.0423,45,76
4697,38.9057,-77.037,52,63
4698,38.9165,-77.0266,53,88
4699,38.9176,-77.037,37,73
4700,38.9021,-77.0264,14,60
4701,38.9086,-77.0415,28,52
4702,38.9097,-77.0372,39,64
4703,38.9193,-77.0439,38,70
4704,38.9172,-77.0441,82,121
4705,38.907,-77.0321,13,50
4706,38.9064,-77.0293,32,76
4707,38.9127,-77.03,71,121
4708,38.905,-77.0252,34,77
4709,38.911,-77.0257,79,90
4710,38.9127,-77.0443,64,104
4711,38.9132,-77.0396,41,66
4712,38.912,-77.0409,99,133
4713,38.9147,-77.0336,63,97
4714,38.9076,-77.0327,79,90
4715,38.9035,-77.0411,82,109
4716,38.9086,-77.03,46,79
4717,38.9102,-77.0251,72,116
4718,38.9042,-77.0367,48,77
4719,38.916,-77.036,21,36
4720,38.9197,-77.0435,86,98
4721,38.9138,-77.0284,7,43
4722,38.912,-77.0328,0,26
4723,38.9132,-77.0448,91,116
4724,38.9075,-77.0303,39,79
4725,38.905,-77.0321,6,47
4726,38.9076,-77.0411,0,19
4727,38.915,-77.0356,93,127
4728,38.9079,-77.034,61,102
4729,38.9052,-77.0314,24,65
4730,38.9004,-77.027,18,58
4731,38.9017,-77.0341,13,47
4732,38.904,-77.0448,13,62
4733,38.9123,-77.0406,0,20
4734,38.9193,-77.0297,61,89
4735,38.9064,-77.0393,36,48
4736,38.9082,-77.0293,61,89
4737,38.9192,-77.0312,4,14
4738,38.9117,-77.0313,9,58
4739,38.912,-77.0302,20,36
4740,38.9006,-77.0284,23,46
4741,38.9001,-77.0286,76,97
4742,38.9003,-77.0371,43,78
4743,38.9029,-77.0432,87,109
4744,38.9089,-77.0429,80,116
4745,38.9039,-77.0402,72,103
4746,38.9175,-77.0321,58,73
4747,38.9162,-77.0437,96,143
4748,38.908,-77.0298,41,63
4749,38.9107,-77.0252,18,46
4750,38.9195,-77.0439,54,94
4751,38.9059,-77.042,41,72
4752,38.9149,-77.0348,96,109
4753,38.9169,-77.0254,23,62
4754,38.9187,-77.0321,79,125
4755,38.9119,-77.0393,37,57
4756,38.9176,-77.0359,81,104
4757,38.9097,-77.042,17,63
4758,38.9004,-77.0368,33,77
4759,38.9197,-77.0351,70,88
4760,38.9159,-77.0431,72,92
4761,38.9187,-77.0311,23,56
4762,38.9085,-77.037,67,103
4763,38.9086,-77.0328,68,90
4764,38.9117,-77.0286,90,127
4765,38.9024,-77.0422,1,36
4766,38.9165,-77.0269,73,118
4767,38.9023,-77.0276,36,61
4768,38.9183,-77.041,6,28
4769,38.9087,-77.0383,62,100
4770,38.9179,-77.0406,81,123
4771,38.9092,-77.0445,96,110
4772,38.9027,-77.0415,88,119
4773,38.917,-77.033,97,135
4774,38.9145,-77.0439,19,57
4775,38.9023,-77.0362,72,83
4776,38.907,-77.0316,47,80
4777,38.912,-77.0281,57,80
4778,38.9012,-77.0313,74,118
4779,38.9041,-77.0439,61,108
4780,38.9098,-77.0353,74,93
4781,38.9049,-77.0415,39,67
4782,38.9095,-77.0337,36,46
4783,38.9079,-77.032,72,83
4784,38.9004,-77.0319,26,46
4785,38.9048,-77.0344,99,147
4786,38.9182,-77.0316,2,52
4787,38.9181,-77.0344,82,96
4788,38.9076,-77.0353,93,111
4789,38.9171,-77.026,100,112
4790,38.9192,-77.0272,88,113
4791,38.9036,-77.0348,39,78
4792,38.9194,-77.0409,39,63
4793,38.9093,-77.0371,90,105
4794,38.915,-77.0416,32,63
4795,38.9107,-77.0438,12,49
4796,38.906,-77.0404,6,23
4797,38.9161,-77.031,55,102
4798,38.9054,-77.0443,97,125
4799,38.9016,-77.0342,6,37
4800,38.9189,-77.0286,41,72
4801,38.916,-77.0308,66,88
4802,38.9191,-77.0371,11,30
4803,38.9109,-77.0353,9,19
4804,38.9015,-77.0253,79,121
4805,38.9124,-77.0441,40,89
4806,38.905,-77.0309,42,68
4807,38.9164,-77.0444,91,123
4808,38.9137,-77.0445,9,30
4809,38.9051,-77.0302,62,104
4810,38.9149,-77.036,20,53
4811,38.9045,-77.0439,90,139
4812,38.9141,-77.0267,90,121
4813,38.9191,-77.032,88,133
4814,38.9158,-77.0432,65,97
4815,38.9008,-77.044,45,78
4816,38.9161,-77.0312,3,14
4817,38.9134,-77.0291,29,43
4818,38.9106,-77.0255,33,44
4819,38.9037,-77.0345,13,23
4820,38.9018,-77.0369,73,103
4821,38.9167,-77.0439,74,95
4822,38.9094,-77.04,12,46
4823,38.9059,-77.0429,81,98
4824,38.9145,-77.0408,96,111
4825,38.9044,-77.0282,70,113
4826,38.9112,-77.0448,13,60
4827,38.9126,-77.0311,37,73
4828,38.9095,-77.0419,21,68
4829,38.9115,-77.0355,29,50
4830,38.9171,-77.0311,69,116
4831,38.9164,-77.0424,92,123
4832,38.9179,-77.0308,73,90
4833,38.9103,-77.0289,68,95
4834,38.9189,-77.0418,48,68
4835,38.9018,-77.0292,60,109
4836,38.9162,-77.0341,6,46
4837,38.916,-77.0281,11,53
4838,38.9003,-77.0331,14,48
4839,38.9084,-77.0408,83,101
4840,38.9051,-77.0368,81,108
4841,38.9186,-77.0396,18,63
4842,38.9062,-77.0269,35,48
4843,38.9198,-77.044,67,112
4844,38.9101,-77.0408,95,111
4845,38.9,-77.0334,83,126
4846,38.9101,-77.0426,34,58
4847,38.902,-77.041,10,39
4848,38.918,-77.0378,64,91
4849,38.9117,-77.0446,61,108
4850,38.909,-77.0313,68,89
4851,38.917,-77.0286,55,74
4852,38.9054,-77.0308,91,118
4853,38.9054,-77.0317,91,122
4854,38.9008,-77.0351,68,85
4855,38.9002,-77.0285,58,72
4856,38.9176,-77.044,9,26
4857,38.9061,-77.0314,65,111
4858,38.9134,-77.0279,3,32
4859,38.9138,-77.0438,15,47
4860,38.9184,-77.0423,69,119
4861,38.9009,-77.0408,30,40
4862,38.9102,-77.0402,32,76
4863,38.9146,-77.031,71,110
4864,38.9156,-77.0384,16,43
4865,38.9133,-77.0435,3,31
4866,38.9107,-77.043,87,129
4867,38.9172,-77.0319,64,79
4868,38.9126,-77.0305,32,60
4869,38.9022,-77.0437,8,39
4870,38.9008,-77.0366,91,140
4871,38.9071,-77.0322,18,67
4872,38.9035,-77.0252,13,61
4873,38.9033,-77.0389,33,46
4874,38.9161,-77.0379,19,64
4875,38.9178,-77.0258,6,41
4876,38.9095,-77.0337,35,76
4877,38.9041,-77.0294,79,115
4878,38.9067,-77.0256,4,43
4879,38.9145,-77.0331,94,119
4880,38.9167,-77.0292,32,64
4881,38.9055,-77.0428,16,56
4882,38.9171,-77.0286,18,38
4883,38.9149,-77.0304,45,59
4884,38.9088,-77.031,91,118
4885,38.9097,-77.0383,76,125
4886,38.9166,-77.0339,13,57
4887,38.9137,-77.0317,53,98
4888,38.9068,-77.041,52,65
4889,38.9149,-77.0328,76,91
4890,38.9169,-77.0436,88,121
4891,38.9102,-77.0416,39,76
4892,38.9075,-77.0299,69,94
4893,38.9056,-77.0355,65,76
4894,38.9003,-77.0395,51,94
4895,38.9143,-77.0387,22,44
4896,38.9107,-77.0344,66,78
4897,38.9161,-77.0346,86,108
4898,38.9055,-77.0407,98,120
4899,38.9183,-77.0416,68,112
4900,38.9027,-77.0442,77,91
4901,38.9024,-77.0346,99,124
4902,38.9089,-77.0371,38,69
4903,38.9013,-77.0316,53,75
4904,38.9009,-77.0417,15,60
4905,38.9176,-77.0311,4,38
4906,38.9128,-77.045,37,69
4907,38.9159,-77.0286,73,96
4908,38.9018,-77.0323,85,121
4909,38.911,-77.0323,25,66
4910,38.915,-77.0409,65,96
4911,38.9038,-77.04,98,129
4912,38.901,-77.0387,69,84
4913,38.9143,-77.0305,17,32
4914,38.9178,-77.0397,7,19
4915,38.9004,-77.0433,74,97
4916,38.9072,-77.0278,20,60
4917,38.9005,-77.0317,45,64
4918,38.9026,-77.0344,53,67
4919,38.9101,-77.0306,6,35
4920,38.9014,-77.0377,5,38
4921,38.9043,-77.035,51,64
4922,38.9017,-77.0409,52,67
4923,38.9034,-77.0419,50,77
4924,38.9081,-77.036,41,66
4925,38.9133,-77.0425,61,73
4926,38.9052,-77.0411,33,48
4927,38.9138,-77.0341,92,138
4928,38.9055,-77.0369,86,130
4929,38.9115,-77.0357,0,50
4930,38.9103,-77.0302,25,74
4931,38.919,-77.0395,3,16
4932,38.9117,-77.0388,30,67
4933,38.9118,-77.0393,74,113
4934,38.9161,-77.0313,68,114
4935,38.9088,-77.0308,54,98
4936,38.9083,-77.0328,74,99
4937,38.9189,-77.0368,8,19
4938,38.9087,-77.0387,0,19
4939,38.9025,-77.0358,92,122
4940,38.9174,-77.0255,98,132
4941,38.9165,-77.0407,30,44
4942,38.9061,-77.0328,56,104
4943,38.9002,-77.0406,38,71
4944,38.9013,-77.0361,75,91
4945,38.9094,-77.0256,86,121
4946,38.902,-77.0373,99,142
4947,38.9034,-77.0386,67,111
4948,38.9122,-77.045,8,45
4949,38.9176,-77.0432,52,66
4950,38.9082,-77.0412,56,93
4951,38.904,-77.0389,83,133
4952,38.9144,-77.0439,67,80
4953,38.901,-77.037,91,124
4954,38.9069,-77.0393,59,95
4955,38.9106,-77.03,74,107
4956,38.9162,-77.0346,63,113
4957,38.9095,-77.043,98,144
4958,38.901,-77.0447,68,82
4959,38.9177,-77.0347,81,99
4960,38.9076,-77.0373,48,81
4961,38.9183,-77.0333,97,145
4962,38.9084,-77.0306,100,123
4963,38.9013,-77.0307,9,48
4964,38.9172,-77.0438,71,119
4965,38.909,-77.0308,99,121
4966,38.9126,-77.0418,18,46
4967,38.9044,-77.0379,40,54
4968,38.9193,-77.0279,38,80
4969,38.9139,-77.0435,16,43
4970,38.9124,-77.0257,31,61
4971,38.9061,-77.0444,59,88
4972,38.9107,-77.0346,91,129
4973,38.9111,-77.0444,9,54
4974,38.9036,-77.0323,84,119
4975,38.9145,-77.0365,78,101
4976,38.9189,-77.0336,85,120
4977,38.9071,-77.0304,90,103
4978,38.9119,-77.031,96,118
4979,38.9062,-77.0355,88,114
4980,38.9071,-77.0363,36,66
4981,38.9151,-77.04,42,62
4982,38.9069,-77.0373,22,44
4983,38.9005,-77.0374,14,61
4984,38.9042,-77.0291,19,38
4985,38.9086,-77.0305,33,49
4986,38.9002,-77.0327,66,94
4987,38.9077,-77.0288,16,53
4988,38.9147,-77.0446,20,59
4989,38.9077,-77.031,78,118
4990,38.9049,-77.0335,61,88
4991,38.9174,-77.0265,64,104
4992,38.9009,-77.0271,52,63
4993,38.9017,-77.0264,78,117
4994,38.9175,-77.0267,72,87
4995,38.915,-77.0304,29,50
4996,38.9183,-77.0311,72,119
4997,38.9121,-77.0335,80,117
4998,38.9156,-77.0268,14,44
4999,38.9089,-77.0419,48,86
5000,38.9013,-77.0378,4,34
5001,38.91,-77.0383,34,78
5002,38.9059,-77.0269,58,69
5003,38.911,-77.0303,76,106
5004,38.9066,-77.0303,37,63
5005,38.9035,-77.0418,37,61
5006,38.9041,-77.0407,26,70
5007,38.9048,-77.0337,81,91
5008,38.9001,-77.0408,3,44
5009,38.9191,-77.0394,4,53
5010,38.9083,-77.0443,51,87
5011,38.9109,-77.0402,41,54
5012,38.9084,-77.0447,1,16
5013,38.9129,-77.0441,4,15
5014,38.9195,-77.0375,70,80
5015,38.9095,-77.0255,55,76
5016,38.9067,-77.0268,2,49
5017,38.9075,-77.0371,67,102
5018,38.9098,-77.0349,25,43
5019,38.915,-77.0344,36,64
5020,38.9034,-77.0323,30,43
5021,38.9142,-77.032,81,92
5022,38.9113,-77.0326,91,129
5023,38.9136,-77.0321,40,59
5024,38.9175,-77.0447,68,79
5025,38.916,-77.0319,60,108
5026,38.9105,-77.0302,56,103
5027,38.9098,-77.0287,18,59
5028,38.9062,-77.033,65,89
5029,38.9117,-77.028,49,96
5030,38.9057,-77.0391,37,80
5031,38.9059,-77.032,64,92
5032,38.9135,-77.0255,59,89
5033,38.9141,-77.0436,28,71
5034,38.9133,-77.0352,34,64
5035,38.9053,-77.0316,9,47
5036,38.9077,-77.0393,44,86
5037,38.9004,-77.0354,45,68
5038,38.9052,-77.0271,100,130
5039,38.9042,-77.0306,71,101
5040,38.9093,-77.0444,25,38
5041,38.9036,-77.0371,89,110
5042,38.9189,-77.0295,10,25
5043,38.903,-77.0354,62,110
5044,38.9177,-77.0348,39,68
5045,38.918,-77.0374,30,76
5046,38.9138,-77.0425,34,53
5047,38.9102,-77.0348,36,82
5048,38.9098,-77.0449,86,116
5049,38.9122,-77.0415,62,110
5050,38.9101,-77.0383,3,37
5051,38.9112,-77.0309,91,136
5052,38.9127,-77.0362,48,94
5053,38.914,-77.0313,33,70
5054,38.9169,-77.0351,0,23
5055,38.9054,-77.0366,42,58
5056,38.9126,-77.043,15,65
5057,38.9026,-77.0308,61,71
5058,38.9141,-77.0405,0,18
5059,38.914,-77.0338,0,35
5060,38.9193,-77.045,21,53
5061,38.9189,-77.0277,0,10
5062,38.9052,-77.0256,14,54
5063,38.9148,-77.031,32,43
5064,38.9037,-77.0412,98,122
5065,38.9077,-77.0346,63,97
5066,38.9047,-77.0364,42,80
5067,38.9117,-77.045,43,89
5068,38.9095,-77.0295,94,111
5069,38.9094,-77.0359,89,121
5070,38.9038,-77.0362,67,112
5071,38.9001,-77.0353,2,26
5072,38.9157,-77.0318,69,106
5073,38.9143,-77.0277,22,54
5074,38.9082,-77.0427,27,51
5075,38.918,-77.0431,89,108
5076,38.9001,-77.0261,2,41
5077,38.9182,-77.0394,47,67
5078,38.9056,-77.0413,91,116
5079,38.9156,-77.033,41,83
5080,38.9147,-77.0318,23,42
5081,38.9072,-77.0269,29,54
5082,38.9068,-77.0312,10,27
5083,38.914,-77.0347,94,137
5084,38.9042,-77.0384,85,116
5085,38.917,-77.0382,78,99
5086,38.9145,-77.0308,100,142
5087,38.9075,-77.0338,100,112
5088,38.917,-77.0424,86,112
5089,38.9157,-77.0323,84,102
5090,38.9114,-77.0428,76,121
5091,38.9008,-77.0276,29,54
5092,38.9072,-77.0429,77,113
5093,38.9034,-77.0367,7,35
5094,38.9078,-77.0406,53,71
5095,38.9027,-77.0345,63,81
5096,38.9173,-77.037,35,64
5097,38.9139,-77.0392,19,59
5098,38.9105,-77.0319,85,135
5099,38.9141,-77.0302,96,141
5100,38.9153,-77.0366,26,76
5101,38.9026,-77.0312,99,129
5102,38.9167,-77.0315,19,57
5103,38.9024,-77.0444,51,82
5104,38.9111,-77.0303,11,40
5105,38.9184,-77.0308,62,89
5106,38.9162,-77.035,38,76
5107,38.9189,-77.0337,11,26
5108,38.9008,-77.0334,58,71
5109,38.9083,-77.0388,80,126
5110,38.9149,-77.0329,47,93
5111,38.9131,-77.0262,81,120
5112,38.914,-77.0422,87,122
5113,38.9038,-77.0276,41,80
5114,38.9182,-77.0442,76,121
5115,38.9025,-77.0314,75,91
5116,38.9186,-77.0389,46,64
5117,38.9107,-77.0298,59,70
5118,38.9007,-77.0439,28,73
5119,38.9165,-77.025,100,130
5120,38.9142,-77.0409,59,72
5121,38.9012,-77.03,10,30
5122,38.9123,-77.0324,7,48
5123,38.9178,-77.0438,47,90
5124,38.9194,-77.037,52,79
5125,38.9032,-77.0287,6,43
5126,38.9036,-77.0413,77,124
5127,38.9172,-77.0432,60,85
5128,38.9153,-77.0287,35,73
5129,38.9175,-77.0425,60,106
5130,38.9073,-77.033,27,66
5131,38.9119,-77.0448,41,84
5132,38.9004,-77.0306,10,33
5133,38.9073,-77.0444,32,53
5134,38.9156,-77.0367,69,96
5135,38.9036,-77.0449,35,61
5136,38.9006,-77.0394,48,94
5137,38.9047,-77.0266,59,100
5138,38.9086,-77.0374,56,99
5139,38.9074,-77.027,100,131
5140,38.9185,-77.0391,73,117
5141,38.9025,-77.0305,25,74
5142,38.9113,-77.0275,82,117
5143,38.9128,-77.0376,83,115
5144,38.9052,-77.039,20,32
5145,38.9114,-77.0394,17,33
5146,38.9131,-77.0426,38,61
5147,38.9038,-77.0354,0,14
5148,38.9126,-77.0298,86,131
5149,38.9136,-77.0438,33,65
5150,38.9091,-77.0375,88,131
5151,38.904,-77.0331,84,110
5152,38.9191,-77.0405,34,84
5153,38.9098,-77.0397,17,60
5154,38.915,-77.0356,0,13
5155,38.906,-77.0358,60,104
5156,38.9086,-77.0252,38,60
5157,38.9167,-77.0335,59,105
5158,38.9147,-77.0269,86,128
5159,38.9062,-77.0265,52,99
5160,38.9043,-77.0369,20,39
5161,38.9183,-77.0422,47,76
5162,38.9078,-77.0352,75,105
5163,38.9025,-77.0368,62,78
5164,38.9043,-77.0429,4,22
5165,38.9075,-77.043,23,63
5166,38.9034,-77.0414,78,114
5167,38.9153,-77.0423,15,64
5168,38.9185,-77.0251,50,72
5169,38.9017,-77.042,21,64
5170,38.9198,-77.0393,6,22
5171,38.9177,-77.0273,32,74
5172,38.9003,-77.0396,53,73
5173,38.915,-77.0369,100,131
5174,38.9036,-77.0409,97,121
5175,38.9032,-77.0372,69,81
5176,38.9138,-77.0395,12,46
5177,38.9009,-77.0374,4,40
5178,38.9165,-77.0441,69,90
5179,38.9169,-77.0314,66,79
5180,38.9169,-77.0437,65,86
5181,38.9038,-77.0344,89,138
5182,38.9112,-77.0262,28,40
5183,38.9166,-77.0265,36,75
5184,38.9175,-77.0423,28,49
5185,38.9131,-77.0256,1,13
5186,38.9046,-77.0375,75,104
5187,38.9114,-77.0399,80,110
5188,38.9115,-77.0392,20,50
5189,38.9198,-77.0377,77,124
5190,38.9156,-77.0319,49,62
5191,38.9021,-77.0279,40,65
5192,38.9172,-77.034,21,61
5193,38.9059,-77.0277,30,65
5194,38.9122,-77.026,66,94
5195,38.9067,-77.0332,61,86
5196,38.9084,-77.0311,48,62
5197,38.9085,-77.0305,91,103
5198,38.9111,-77.0413,15,62
5199,38.911,-77.0414,18,30
5200,38.9058,-77.0348,66,109
5201,38.9052,-77.0341,73,92
5202,38.9077,-77.0258,100,134
5203,38.9185,-77.0329,100,125
5204,38.9148,-77.037,44,78
5205,38.9017,-77.0271,11,31
5206,38.9175,-77.0301,98,127
5207,38.9182,-77.026,77,104
5208,38.9188,-77.0419,46,71
5209,38.9139,-77.0417,94,115
5210,38.901,-77.0391,25,50
5211,38.9076,-77.0395,52,90
5212,38.9099,-77.0257,23,59
5213,38.9072,-77.0329,40,72
5214,38.9027,-77.0346,40,66
5215,38.9028,-77.0371,79,123
5216,38.918,-77.044,42,83
5217,38.9105,-77.0286,77,122
5218,38.9005,-77.0275,96,112
5219,38.9138,-77.0287,13,55
5220,38.902,-77.0393,6,26
5221,38.902,-77.0397,22,53
5222,38.9098,-77.0349,74,91
5223,38.9187,-77.0404,4,41
5224,38.9037,-77.033,34,80
5225,38.9122,-77.0393,60,82
5226,38.9096,-77.0394,51,97
5227,38.9145,-77.0326,20,46
5228,38.913,-77.0301,24,45
5229,38.909,-77.0384,25,57
5230,38.9136,-77.033,58,101
5231,38.911,-77.0405,88,109
5232,38.9037,-77.0337,43,58
5233,38.908,-77.0379,49,84
5234,38.9073,-77.0333,13,51
5235,38.9031,-77.0256,94,132
5236,38.9171,-77.0312,90,133
5237,38.9079,-77.0277,68,87
5238,38.9142,-77.0413,45,85
5239,38.9123,-77.0347,70,97
5240,38.9101,-77.0312,71,83
5241,38.9037,-77.0358,50,82
5242,38.9152,-77.0384,33,51
5243,38.9043,-77.0412,48,95
5244,38.9068,-77.0321,76,117
5245,38.9104,-77.032,85,108
5246,38.9096,-77.0354,100,135
5247,38.9064,-77.0429,26,44
5248,38.9086,-77.0252,86,131
5249,38.9127,-77.0297,42,61
5250,38.9089,-77.0328,45,95
5251,38.9075,-77.0335,53,80
5252,38.918,-77.0362,90,139
5253,38.9065,-77.0447,68,87
5254,38.9068,-77.031,0,17
5255,38.9158,-77.0358,37,77
5256,38.9064,-77.0271,19,55
5257,38.9148,-77.032,89,132
5258,38.9031,-77.042,94,127
5259,38.9042,-77.0419,17,56
5260,38.9019,-77.0369,57,104
5261,38.9032,-77.0375,36,77
5262,38.9009,-77.0311,36,78
5263,38.9058,-77.0276,11,40
5264,38.9099,-77.0404,61,109
5265,38.9039,-77.0304,15,39
5266,38.9103,-77.0251,77,127
5267,38.9155,-77.027,82,126
5268,38.9057,-77.0442,33,51
5269,38.9149,-77.0294,77,92
5270,38.9019,-77.0299,87,107
5271,38.9189,-77.0423,37,47
5272,38.9021,-77.0333,93,135
5273,38.9081,-77.0252,31,70
5274,38.9037,-77.0312,88,121
5275,38.906,-77.044,71,120
5276,38.9115,-77.0439,2,32
5277,38.901,-77.0345,65,88
5278,38.9159,-77.0297,99,149
5279,38.9114,-77.0365,75,107
5280,38.9135,-77.0431,96,137
5281,38.9056,-77.0272,6,48
5282,38.9111,-77.0284,68,102
5283,38.9152,-77.0427,45,67
5284,38.9001,-77.0324,32,50
5285,38.9062,-77.0257,62,84
5286,38.9141,-77.0378,13,27
5287,38.906,-77.0366,96,111
5288,38.91,-77.038,59,95
5289,38.9008,-77.0448,46,80
5290,38.9021,-77.0321,11,34
5291,38.9049,-77.0379,88,131
5292,38.9179,-77.0254,85,101
5293,38.9055,-77.0438,65,77
5294,38.9176,-77.0339,93,114
5295,38.9083,-77.0304,2,52
5296,38.9112,-77.0445,98,142
5297,38.9003,-77.0369,92,130
5298,38.9159,-77.0442,43,78
5299,38.9165,-77.0256,25,63
5300,38.9126,-77.0272,56,94
5301,38.9163,-77.0352,92,130
5302,38.9181,-77.0368,37,66
5303,38.9033,-77.0428,79,94
5304,38.917,-77.0361,58,103
5305,38.9049,-77.0444,35,59
5306,38.9031,-77.0375,67,89
5307,38.9106,-77.0364,29,66
5308,38.9077,-77.0277,66,85
5309,38.9031,-77.0274,76,116
5310,38.9174,-77.0446,15,45
5311,38.9197,-77.0274,31,49
5312,38.9116,-77.044,12,38
5313,38.904,-77.0388,89,126
5314,38.9117,-77.0445,5,35
5315,38.9053,-77.0371,16,65
5316,38.9181,-77.0389,4,27
5317,38.9141,-77.0414,90,114
5318,38.9019,-77.0443,8,55
5319,38.9062,-77.0411,42,68
5320,38.9064,-77.0289,42,90
5321,38.9175,-77.0257,90,121
5322,38.9007,-77.0414,42,72
5323,38.9034,-77.0303,46,79
5324,38.9159,-77.0301,56,101
5325,38.9058,-77.0333,7,46
5326,38.9145,-77.0409,70,98
5327,38.9061,-77.0434,72,96
5328,38.9149,-77.0381,85,108
5329,38.9026,-77.0342,28,44
5330,38.9088,-77.0403,24,54
5331,38.9074,-77.0402,34,46
5332,38.9095,-77.0393,81,94
5333,38.9188,-77.0281,74,124
5334,38.9032,-77.029,32,47
5335,38.9049,-77.0387,46,73
5336,38.9197,-77.0251,40,76
5337,38.9177,-77.0424,81,127
5338,38.92,-77.0265,27,49
5339,38.9184,-77.0373,26,47
5340,38.9004,-77.0433,43,92
5341,38.9092,-77.03,58,75
5342,38.9121,-77.0306,60,80
5343,38.9168,-77.0314,56,72
5344,38.9157,-77.0282,65,103
5345,38.9054,-77.0375,46,59
5346,38.9152,-77.0385,51,84
5347,38.9004,-77.0386,5,18
5348,38.9109,-77.0278,33,66
5349,38.9069,-77.0323,75,115
5350,38.9143,-77.0395,25,47
5351,38.9086,-77.0371,68,118
5352,38.9103,-77.0389,60,83
5353,38.9098,-77.0295,43,87
5354,38.9175,-77.0289,32,73
5355,38.9059,-77.0377,43,67
5356,38.9192,-77.0289,43,65
5357,38.9008,-77.043,52,68
5358,38.9077,-77.0395,12,26
5359,38.9029,-77.0435,54,100
5360,38.9006,-77.0444,27,72
5361,38.9075,-77.0394,92,132
5362,38.9025,-77.0326,20,57
5363,38.9099,-77.0447,25,61
5364,38.9175,-77.0407,5,27
5365,38.9128,-77.0269,16,55
5366,38.9139,-77.0396,91,108
5367,38.9053,-77.0366,51,77
5368,38.9031,-77.0289,73,107
5369,38.9025,-77.0315,70,93
5370,38.9016,-77.0378,28,76
5371,38.9043,-77.0346,94,129
5372,38.9127,-77.0317,71,120
5373,38.9115,-77.0294,72,104
5374,38.9133,-77.0258,72,107
5375,38.9017,-77.038,16,29
5376,38.9064,-77.0259,74,107
5377,38.9162,-77.029,96,121
5378,38.905,-77.0366,33,63
5379,38.9161,-77.0409,83,132
5380,38.9057,-77.0427,89,126
5381,38.91,-77.0287,76,99
5382,38.9173,-77.0425,98,147
5383,38.9083,-77.0448,99,130
5384,38.9009,-77.0406,52,64
5385,38.913,-77.0406,70,119
5386,38.9197,-77.0298,89,114
5387,38.9135,-77.0331,21,71
5388,38.9033,-77.0354,81,116
5389,38.9185,-77.0306,75,105
5390,38.9114,-77.0319,64,89
